date,vol_strategy_0bp,dir_strategy_0bp,buy_and_hold
2024-01-02,0.01307681803224889,-0.00017556929363835602,-0.027605935817416907
2024-01-03,-0.002626079039104633,0.0035099699610590565,-0.01305806818388763
2024-01-04,-0.0030783999239540455,-0.003676295962020261,-0.003052693113215855
2024-01-05,-0.0014425605754533923,0.0010546287726952094,0.006235581962239473
2024-01-08,0.0011812515106378652,0.0064851787224144974,0.029786710862185387
2024-01-09,-0.0034990871803448854,0.0040232898764732015,-0.003459181534088681
2024-01-10,-0.0046622923377836415,0.0003429522167459171,0.006347286379332321
2024-01-11,0.0009855151494357985,0.00554198986940393,0.006422126966073712
2024-01-12,-0.0008800191797792899,-0.0020386340060466355,-0.0026626517442931426
2024-01-16,0.010205807670311904,0.0008736163907168914,-0.0013266341510277833
2024-01-17,-0.0028143536722359678,0.00014637035756000997,-0.004388575613096152
2024-01-18,0.011138137986167123,0.0031381628548002734,0.0200972215621975
2024-01-19,0.016135177576502208,0.0014392666279037713,0.029182587163705316
2024-01-22,-0.006915263546090188,0.002868076683091304,0.00024781193114139903
2024-01-23,0.0031791499254867424,0.0025779755120161176,0.0028367036324187943
2024-01-24,0.013832035026835603,-0.003996404733711767,0.010907703387479675
2024-01-25,-0.009511752512680804,0.00034301468922250914,0.002989906962067069
2024-01-26,-0.021478386271314345,0.02037200521283883,-0.012097334281114385
2024-01-29,-0.0061236740057825,0.002038926108774009,0.014177920244656023
2024-01-30,-0.0031909703004636765,0.00457307417753563,-0.00854802454937843
2024-01-31,0.0010247001081930094,-0.002316664278213753,-0.022238664924883855
2024-02-01,-0.00558870637091557,0.0019961863293109787,0.010690865838385154
2024-02-02,-0.026358311860635083,-0.013620697799349126,0.023758368596634133
2024-02-05,0.0008201009965504596,0.00790951588605463,-0.0019508930910501026
2024-02-06,0.005739344039785347,0.0088199012376041,-0.00454148343163169
2024-02-07,-0.0007855201917800903,0.0018087441917738587,0.0002335796261083445
2024-02-08,-0.018165986081585598,-0.0024401676295174425,0.0019504096676217224
2024-02-09,-0.0010305654472387207,-0.0017584021322758494,0.017355946959298665
2024-02-12,0.007298064491918914,-0.0029740524653005815,-0.0028231574899123834
2024-02-13,-0.00327994168560592,0.0032795331051141295,-0.01843620383311633
2024-02-14,-0.013808742758883094,-0.0018775428278777974,0.02311462970686028
2024-02-15,0.0037675020130700197,0.0053595559302076715,-0.0004490248657525119
2024-02-16,-0.000621381505175504,-0.005026786835604268,-0.010037144882197126
2024-02-20,0.006882540856887196,-0.004074137298813076,-0.015576856610578354
2024-02-21,-0.003009686503797208,-0.0013840277687928735,-0.005062365983601613
2024-02-22,0.005937145879410624,0.007555605616486662,0.034862719443327715
2024-02-23,0.005591401037593509,0.0016800588945811161,-0.0022577163200318403
2024-02-26,-0.0027840477630413476,-0.00499462003178649,0.0043743817785944295
2024-02-27,0.0007164074038345327,0.0062667936478969745,0.001814229133753294
2024-02-28,0.002514128826250689,0.002203687580087843,-0.005896128717237192
2024-02-29,0.020885610891336205,0.01926443803844772,0.010723095481614354
2024-03-01,0.012016662174821696,0.004853066990774091,0.032233474155475166
2024-03-04,0.007223117058176714,0.0041670695838327615,0.0012752102735874974
2024-03-05,0.0174620819122058,0.008954488139208471,-0.020946281160391506
2024-03-06,0.0031531441878386297,0.001791832027435803,0.00893149521775121
2024-03-07,0.014125444218462561,-0.000907962541619344,0.01725453940484415
2024-03-08,-0.007978430039000844,0.0036415607981723505,-0.01865981506690849
2024-03-11,0.0005147679648100122,0.0056374812321179696,-0.006504032472110509
2024-03-12,0.004154871950675584,0.002838362029545915,0.01633551289985392
2024-03-13,-0.005091699124829817,0.007862355726183056,-0.012000660455240134
2024-03-14,-0.0077065078128461355,0.00873603182670808,-0.007602719812455047
2024-03-15,0.0063422896648405195,0.0056518718888852295,-0.015479793035342724
2024-03-18,0.0006518288393979122,0.006032947500371989,0.01079127986171755
2024-03-19,-0.007661039047958342,0.0008979934706228046,-0.0020879390941959007
2024-03-20,-0.0014841283760777169,-0.0022552192896704727,0.01481922331979369
2024-03-21,0.0025667053660621704,0.0002296861925255902,0.006168554079790847
2024-03-22,-0.0036426385697089186,0.0011695566315294559,0.0005382595892203094
2024-03-25,-0.0005342693073454884,0.007108465836322897,-0.004044797356485659
2024-03-26,0.005103667926130524,-0.0010625100680302754,-0.0005889157938528214
2024-03-27,0.008329612255443214,-0.003904237124239485,0.0036782102105237064
2024-03-28,0.0018864268667993169,-0.003296174497368055,-0.0002638484461501429
2024-04-01,0.003008925418269525,0.002538268259157873,0.0057699505525891865
2024-04-02,-0.0031707337010936985,0.003532661112834634,-0.00925135648770937
2024-04-03,1.0524912443779424e-06,0.013557253337009901,0.005012029057720208
2024-04-04,-0.004940984718754345,-0.0013432843433072155,-0.01841215407166744
2024-04-05,-0.01003474367793905,0.0009998441520022074,0.014248825560029217
2024-04-08,-0.0019071979349354477,-0.001730153126984758,4.212869202769882e-05
2024-04-09,0.003955970847289519,-0.004429948070515466,0.004205875556483258
2024-04-10,-0.005093567347916775,0.00549757812680588,-0.01168918626307131
2024-04-11,-0.007582998616725655,0.007989760986567297,0.017150998969052
2024-04-12,-0.0027544638550299396,0.0032072205913090783,-0.022107761127229283
2024-04-15,0.0072970413486756055,-0.0023254883062097326,-0.019685887308375158
2024-04-16,0.0015427126620473264,0.000931836104221395,0.005659212336426877
2024-04-17,-0.004314996962900157,-0.0020514862106740025,-0.01623382028493561
2024-04-18,-0.010962262566493717,0.0035607267011934403,-0.007147166841564857
2024-04-19,0.0010866372457360015,-0.007254583669892401,-0.02741554863406158
2024-04-22,0.0010234723056712545,0.003039047676112406,0.007142580192933165
2024-04-23,-0.006882216682403037,4.337390389354051e-05,0.018391536128308874
2024-04-24,0.004305979976077898,-0.0075797968315448605,0.0062366517696974145
2024-04-25,0.00668771598310982,0.0011056115830374803,-0.000887710726778083
2024-04-26,-0.006383120471947609,0.041219389485442265,0.02544647494774547
2024-04-29,-0.0031679348114307298,0.0018864711151124198,0.00427889253315479
2024-04-30,-0.001717409944320175,0.012845983090770608,-0.02061203003238597
2024-05-01,-0.004796970876019617,0.0061186295159559425,-0.009604422430873104
2024-05-02,0.00519566383287005,0.0003225467694835348,0.01696764375741787
2024-05-03,0.005375875586200162,0.00022441607436341068,0.015995391920093558
2024-05-06,0.0008338779796846481,-0.002840555033275827,0.018986659362596643
2024-05-07,0.016654696612330086,0.006925691539218093,-0.00881326495716797
2024-05-08,0.00553352115611918,-0.005050144958124903,-0.0006428089260196595
2024-05-09,-0.0007547299096797152,0.0038297398994679758,-0.0030209472203135143
2024-05-10,-0.001354699497644261,0.0002882207236976183,0.001499684154714765
2024-05-13,-0.00033262478622917194,0.001184872449455521,0.001975721160790496
2024-05-14,0.004750999793114805,-0.003440629440645394,0.008429671890806048
2024-05-15,0.00840200506003957,-0.013241462385469681,0.023788128439190988
2024-05-16,0.0010638721031845189,0.00470946693307347,-0.001970714407906275
2024-05-17,0.004398779885782824,-0.003789521007731822,-0.0006301164822801596
2024-05-20,-0.0029090582704083376,0.008003446594914487,0.009620010509198522
2024-05-21,0.011169365672245198,0.004819989743814468,0.0006536001697470884
2024-05-22,-0.005576627340048349,-0.0033658127466963286,0.0006347680256202357
2024-05-23,0.0058662339699644015,0.002347122202338202,-0.009611714316278165
2024-05-24,0.004561339792556525,-0.0008928484372799251,0.011057801592241267
2024-05-28,0.01334937110369413,0.005026101470266853,0.005131674426218945
2024-05-29,0.004880615407591292,0.00602451456547316,-0.00628541988511094
2024-05-30,-0.003253233651064764,-0.001961483063655643,-0.02275783352492309
2024-05-31,-0.015306262859903032,-0.009435105745326744,-0.013006149801571701
2024-06-03,-0.0004288473458152459,0.009191581158378728,5.760068754693279e-05
2024-06-04,0.00569150846509185,-0.00406816979854342,-0.0008938462279288928
2024-06-05,0.008947828735488161,-0.006347634282971715,0.02598189863938868
2024-06-06,-0.005009930336141043,0.006552899252603096,0.001620124425863922
2024-06-07,-0.0021503599611023905,0.0046220019064726284,0.000559316109707782
2024-06-10,0.007836253338617297,-0.007098013428983509,0.0051228269953309535
2024-06-11,-0.01180579216830253,0.00965189475768804,0.00439857551312169
2024-06-12,0.007413241380043668,0.004893832322095703,0.019354202771359814
2024-06-13,0.00208186097632205,-0.0009776677682578397,0.0014964094989980308
2024-06-14,0.002910530192895191,-0.011087322332900006,0.005327413430010501
2024-06-17,0.005028399435996263,-0.006268103134984692,0.012005484115184293
2024-06-18,0.01030575812426484,0.004909653481901478,0.0036579403764017875
2024-06-20,0.0010747182418801566,0.0036887500488129495,-0.006172014598674065
2024-06-21,-0.007354373242197704,0.002671434557965868,-0.0015959434007151608
2024-06-24,-0.008928705359740526,-0.004109420562908773,-0.016831847335174857
2024-06-25,-0.006344702872419973,0.0006187120332119324,0.013410231252244189
2024-06-26,-0.008309341444362099,0.00018891041533095673,0.0026118485054328457
2024-06-27,0.002300865862713307,-0.0026427919229412783,0.008482377521515974
2024-06-28,0.0001237664735366477,-0.00791157437590796,0.00395897714151543
2024-07-01,0.007159220845921899,-0.0008704854344463992,0.007625400263052752
2024-07-02,-0.00393672978795415,0.0007823049484444783,0.011598381989001311
2024-07-03,0.009040923454707164,0.0014870887223381152,0.0067389075907718626
2024-07-05,-0.013508141145406879,-0.005456142455631597,0.010034395406784004
2024-07-08,0.002349759718559226,-0.004098530916277955,0.006014564671728431
2024-07-09,-0.003615520227712104,-0.0033937321849552564,-0.0025721293080461297
2024-07-10,0.007328823869947123,-0.0033863344933562248,0.007231684773963965
2024-07-11,-0.009579825880515772,0.004378713263938061,-0.020512388880179023
2024-07-12,0.005563348377031948,0.0011221504338418068,0.004677149862840421
2024-07-15,-0.004962348442942959,0.0017948873820343159,0.0025278629130110475
2024-07-16,-0.009788005385197193,0.0019422194834198825,0.0028328513871123894
2024-07-17,-0.00298124704127292,-0.01131744059011275,-0.0446449788458543
2024-07-18,0.016051351090809813,0.004824926416555953,-0.0059351545281029
2024-07-19,-0.007266764662357527,0.004907640330534503,-0.013444015715985698
2024-07-22,0.00305584113081204,0.0011160373686285965,0.023570898023324193
2024-07-23,-0.00047027208507055074,0.001038430031684767,-0.004377192858139844
2024-07-24,-0.01568475011640875,0.000675569866505763,-0.04318036553007157
2024-07-25,-0.020156044614214268,0.001272180936758527,-0.0025757803062483645
2024-07-26,0.009357070272869207,-0.003721791347353621,0.010147971080729257
2024-07-29,0.005260628494334756,0.002935268526515822,-0.0037648036056171282
2024-07-30,-0.018305920192857403,0.006321739227631063,-0.01515621254795712
2024-07-31,0.02965402372576077,0.0012449824819610218,0.03720291637494632
2024-08-01,-0.020769820173122892,-0.00301863337779742,-0.038585939195883226
2024-08-02,0.017841518653402492,-0.002081999585157793,-0.05198106267175314
2024-08-05,0.02117483450451319,-0.006408862257484434,-0.028889934954961963
2024-08-06,0.0012779300667401239,0.006666691204479347,0.010543886381587472
2024-08-07,-0.028221753738802396,-0.0029802791521097334,-0.015976622007448208
2024-08-08,0.011015662410374192,0.011216280695240364,0.04551691742138462
2024-08-09,-0.0021016568097810195,-0.005727581237373436,0.0037827093793072093
2024-08-12,0.003563464439418653,0.003534893825904107,-5.389732683956942e-05
2024-08-13,0.01140459833623176,0.006975961842351495,0.030120078301210926
2024-08-14,-0.005625579991426892,-0.0033764378346584963,0.0005913985111490068
2024-08-15,0.016294707202184837,0.013196517082923175,0.03409490348058107
2024-08-16,-0.0012574863032227038,0.004316618841179364,-0.001010002783449737
2024-08-19,0.0024055109216537026,0.002311962927567489,0.016097580290857238
2024-08-20,-0.008554070627939793,-0.0032233912489809556,-0.0032832612797096595
2024-08-21,0.0014445001013213877,0.0012362918814450181,0.008177313279379357
2024-08-22,0.003983293334025327,-0.0020191131652697565,-0.026532270119913576
2024-08-23,0.008889353877659018,0.007791569549118061,0.0162919706796932
2024-08-26,-0.009841329192133364,-0.004455146684267197,-0.010855765702289116
2024-08-27,0.004720899174483637,0.002561138095469096,0.0016879801240696584
2024-08-28,0.0005771295481870445,-0.0008953027246398006,-0.015256544899874774
2024-08-29,-0.008992618432695321,0.00267751209236523,0.003631402002244378
2024-08-30,0.01781146196003739,-0.0021728115126740666,0.02203256006710643
2024-09-03,-0.02186913750400451,0.007267417829399311,-0.04038727374785885
2024-09-04,-0.0014644858572641722,0.0027443124328876524,9.708285011375756e-05
2024-09-05,-0.00666168586023135,0.004321855407837883,-0.002340086214650798
2024-09-06,-0.015681871371350384,0.002033020937220008,-0.03040671582704378
2024-09-09,0.005564630627785786,0.0011647942240047156,0.013088164294019393
2024-09-10,0.009452918248753009,0.0106407842174305,0.009504399656532131
2024-09-11,0.01839691384500286,-0.0039009106099568754,0.02628596316913419
2024-09-12,0.000872930285014107,-0.00236858044179471,0.006749667105889227
2024-09-13,-0.0030498477059988124,0.014487985316715028,0.00867162152935409
2024-09-16,0.006894083033290439,-0.001142192145547949,0.0015038693051375727
2024-09-17,-0.0021056506689529344,-0.00011247683664560308,0.003242773414952372
2024-09-18,-0.012544193918472306,0.005562263495291897,-0.004107526117388457
2024-09-19,0.0039908185015924994,0.001235691460795542,0.03428737165368345
2024-09-20,0.003781370590056862,0.0017822511365200413,-0.004494183259052933
2024-09-23,-0.0025165432196473944,-0.009949301638840237,0.0052661424474549174
2024-09-24,-0.007942896378770945,0.002573635476337688,0.008402535378527476
2024-09-25,0.009103856626569052,-0.009742092252988988,0.0047431528710154105
2024-09-26,0.014405718080057266,-0.0035826077402010287,0.013063159601584174
2024-09-27,-0.012474078082424097,0.0010291960976215437,-0.008446620100225156
2024-09-30,-0.0030617336729338177,0.00526578435409224,0.00035443534881275776
2024-10-01,-0.0023678827884857628,-0.0023885189593205194,-0.020209409574677234
2024-10-02,-0.0002545355145081354,0.005420133914673287,0.007587540342548434
2024-10-03,-0.0037219485957260077,0.0021979383508251016,0.0009421945370199324
2024-10-04,-0.0069084253021481495,-0.0006769312338284815,0.019111229669163836
2024-10-07,0.00043148281058612563,-0.0009465136046852735,-0.010101355163618101
2024-10-08,0.002695293563773009,-0.005388384093925002,0.014091445781924358
2024-10-09,-0.0006241012525110153,-0.003044691698629631,0.009809694784677433
2024-10-10,-0.009355929285399845,-0.0012855243267588248,-0.001398112212428282
2024-10-11,-0.015618280151241266,0.0043494473948672676,0.006452794546415968
2024-10-14,0.011106295514344819,-9.505422533585568e-05,0.009471192978835348
2024-10-15,-0.017485839804752577,0.019635687465926175,-0.023497049880137705
2024-10-16,0.0032203487701363115,0.0056644552786193295,-0.003642190449051415
2024-10-17,0.0029014483172514665,-0.004760168741270187,-0.0037362719699135334
2024-10-18,-0.01228337600380088,0.011342333844895712,0.005700281234770729
2024-10-21,0.00013127431937320254,0.004387360220089744,-0.0008074061673734137
2024-10-22,0.0014738688496691256,0.0021577959140456687,-0.004110224333228903
2024-10-23,0.0032245465340961085,-0.0013070965453406583,-0.012709268509390073
2024-10-24,0.023798475828967665,0.003553096306409344,0.013046202639609962
2024-10-25,0.0017698665452345345,-0.0029678343497454023,0.0075172254192963734
2024-10-28,-0.012064790120773024,0.0018659349666450996,0.0014477351363834576
2024-10-29,0.0016334900771573567,-0.0076726174599462075,0.013240419535773353
2024-10-30,-0.01948486008557119,0.005367875469238371,-0.003460288621377744
2024-10-31,0.0024494583666618956,0.006535779419300736,-0.0289232109660866
2024-11-01,0.004873690754485717,-0.004588011023908223,0.013321206814407592
2024-11-04,-0.008496171891309473,0.0007052654334497754,-0.005144894776425549
2024-11-05,0.008185860542764701,-0.002013994145978815,0.014482922271007056
2024-11-06,0.006655763598891499,-0.0013122682297429967,0.032269042808881716
2024-11-07,0.004550726421028322,0.0002772206439474187,0.018321207076951534
2024-11-08,0.007937810459342007,-0.00014253325522585241,-0.002055744274866267
2024-11-11,-0.006175488571723024,0.00840874845057361,0.0016134676072727678
2024-11-12,-0.015431200263051906,2.485781820774595e-05,-0.004754377832282309
2024-11-13,-0.011799067973821058,0.006696249090982021,-0.00221372283399462
2024-11-14,-0.009428725499019276,0.0003413349165627749,-0.005362024730966298
2024-11-15,0.004022511388385019,0.00018901399978784672,-0.02522345944824528
2024-11-18,0.008587345561966135,0.011219625092757734,0.0078997153479666
2024-11-19,-0.012341330156937518,0.006706404470355543,0.0065758914705803286
2024-11-20,-0.00468727313869765,-0.001124946533546101,-0.0024239696334766884
2024-11-21,-0.04264386075408874,-0.006266676103863478,0.02223413112298317
2024-11-22,-0.004158480515805575,-0.004811557020957791,0.010051544362632055
2024-11-25,-0.0025556925676099795,-0.005163238022332806,0.004360169717230174
2024-11-26,-0.005114789605704587,0.004497520709803993,-3.685366439186296e-05
2024-11-27,-0.004777217696851749,0.006245375109598084,-0.016902698710308195
2024-11-29,0.001961434602291551,-0.00022280005598740562,0.012359265868576146
2024-12-02,-0.008663858180667413,0.0009716207757515149,0.013817220732529086
2024-12-03,-0.003163565070727622,-0.00015264546215622028,0.0017625908310156058
2024-12-04,0.007065289372975702,0.02461518376395514,0.026958792272824487
2024-12-05,0.0019752254962707994,0.010281315974270767,-0.013935325488329603
2024-12-06,-0.003852206546689023,0.0003796931237012737,0.014447445713527053
2024-12-09,-0.0036002705440711024,0.0037048886412733404,-0.011025400421580199
2024-12-10,-0.01126136652908101,0.006340432389196193,-0.014871850637910822
2024-12-11,-0.0008510612486047459,0.0053358869735082,0.014935148606997975
2024-12-12,0.0038836133305033046,0.008925997312364242,-0.010732581530068709
2024-12-13,0.008716646671453943,-0.01592979491196487,0.005696508510157004
2024-12-16,0.0018412334240645385,-0.011123638004799296,0.012043412022830225
2024-12-17,-0.012331455648215745,-0.000798609649579618,-0.008057689279113916
2024-12-18,-0.0030270846213383508,0.010421432076509418,-0.036604709132571286
2024-12-19,-7.013301562841024e-05,0.009091488295819052,-0.0017784916647631743
2024-12-20,0.003323917014681585,-0.005076468797585665,0.011920042462866685
2024-12-23,0.007606850343733276,0.0015598713775888725,0.012667192433815373
2024-12-24,0.002895588493934274,0.010296931016118081,0.011720088103424562
2024-12-26,0.004854826750332731,-0.0029016631394360396,-0.0015268758833807924
2024-12-27,-0.00039276842369405265,-0.004569646530455409,-0.013354304456066455
2024-12-30,-0.0010155693325043015,0.002349985089832819,-0.01427234834779444
2024-12-31,0.0021017561676475085,-0.003428726930048842,-0.006734600054543635
2025-01-02,0.0012028272778334948,0.0011122227762851988,0.004191992778121874
2025-01-03,-0.005388859506092768,0.002136706115973852,0.02090641052241574
2025-01-06,-0.003812071818706189,0.00563369576711894,0.01689743454304801
2025-01-07,-0.0016167062272938603,0.00029044063148324687,-0.01503238619470909
2025-01-08,-0.00017380757058159846,-0.0012415984027150714,-0.00467652938647309
2025-01-10,-0.003230997525971756,-0.005194831919438215,-0.01829079166078118
2025-01-13,0.007543377060977013,0.001419609290805346,-0.003016359487450711
2025-01-14,-0.00196579623416935,-0.005298577987451525,0.0008292009373368563
2025-01-15,0.0018700509998822936,0.006900488700413264,0.02345238873426239
2025-01-16,0.0016040207765607372,-0.01564392460630072,-0.0026072086798896513
2025-01-17,0.009814728478071556,-0.006375582600580565,0.017203026769655568
2025-01-21,0.0027046265474742733,-0.01098571559838526,0.008798570678167746
2025-01-22,-0.009558471860353936,0.0019124681135623692,0.016997734960458748
2025-01-23,0.0009094444570246667,0.005626101032449216,0.0017905911502051571
2025-01-24,-0.005252451294415873,0.009653131684931482,-0.007501744247039881
2025-01-27,-0.05147736681477726,-0.033420171998437616,-0.036231286191157674
2025-01-28,-0.007703053409059489,0.00234154008866877,0.011741454383785972
2025-01-29,0.008189943068923044,0.008314739697067551,-0.001090963463986687
2025-01-30,0.032816528086501234,0.0020618505292693498,0.009513838717832335
2025-01-31,-0.004140368366518632,0.0016536694732558587,-0.0015287466860117538
2025-02-03,-0.009743004779372002,-0.003685178327715799,-0.008002814636614326
2025-02-04,-0.00836350870716969,-0.01052849741363502,0.007995348338070843
2025-02-05,0.029625297588378896,-0.00446029437531572,0.0011702889826035183
2025-02-06,-0.0018537058332284897,0.012067080156582723,0.0011309267766554535
2025-02-07,-0.0069585146459876755,-0.0015280288213599296,-0.010753227518644094
2025-02-10,-0.0009653313123738907,-0.0014366329836964504,0.015929269479652338
2025-02-11,-0.003170505756162955,-0.010153076157383544,-0.003821406548925287
2025-02-12,-0.012615147106651702,-0.014861515277208515,0.0019115677173983806
2025-02-13,0.012647156748048888,-0.0017111574170140403,0.011055150510511416
2025-02-14,0.004820227544457386,0.01049524187411751,-0.001915857680638418
2025-02-18,0.020070004899038398,-0.017391235603993638,0.012944970844256356
2025-02-19,0.003508212351406925,0.006959084730905076,0.0008692330968274821
2025-02-20,0.0024737462923510797,-0.0048817521865853085,-0.004874098771735939
2025-02-21,-0.0034460526051000736,0.00182842956597098,-0.0294217673488271
2025-02-24,-0.005545791841371112,-0.0053263846666256505,-0.016984835169872637
2025-02-25,-0.008145032506343743,-0.001252469308167381,-0.019716026339992112
2025-02-26,0.011915008932727804,-0.005632502312279987,0.00655153035966484
2025-02-27,-0.02275720881133297,0.0006926157161787259,-0.03224288205801521
2025-02-28,-0.0027361553578832375,0.004135298198992696,0.013816825021550029
2025-03-03,-0.017757263150039577,-0.011858202622845282,-0.028033526808114058
2025-03-04,-0.009406887912763041,0.0009658234940516644,-0.003087364259064447
2025-03-05,-0.0001432866164114532,0.0011134816926737115,0.015689116022432698
2025-03-06,-0.010902737966219295,-0.01579432496697008,-0.03982257571334755
2025-03-07,0.0036458656082235755,0.017546318097433976,0.006856574046675666
2025-03-10,0.004104620844792274,-0.001119360174845087,-0.047059138302190155
2025-03-11,0.008047202775651454,-0.004039438137987784,-0.001367395633466021
2025-03-12,0.014694602753966226,0.0005087031605921717,0.02042334119994704
2025-03-13,0.035734928626369934,0.0110636107289429,-0.020535995878501787
2025-03-14,-0.0071215515621509354,-0.000758078488158211,0.029386061378908413
2025-03-17,0.001436802092829106,-0.00327577672175754,0.009974707287903237
2025-03-18,-0.002200998368133117,-0.005075312919079335,-0.01683951899735521
2025-03-19,-0.010714288309614075,0.00244471104186288,0.01458727013280375
2025-03-20,-0.005765235175947107,0.0006719768910659062,-0.0026145018164516164
2025-03-21,-0.003924468385940234,-0.001008907412187243,0.003542703996136262
2025-03-24,-0.008744475780109633,-0.002819912869052055,0.026390893277666496
2025-03-25,-0.004299534180910585,0.0037082328087404645,0.003361492689065157
2025-03-26,-0.009644208887255886,-0.0076283252864024036,-0.0247665588005981
2025-03-27,0.0010827353900837327,0.00021311113854986926,-0.011048732687632682
2025-03-28,0.0008372147865234611,-0.00010380781894345908,-0.03165040026816267
2025-03-31,0.004076736331101517,0.002744079322449078,-0.003536253117650731
2025-04-01,-0.005900134088209744,0.0023590598860167246,0.008608270030979318
2025-04-02,0.0009086787992980825,-0.0010898640583367758,0.011320244734277814
2025-04-03,0.009766462176765786,-0.008220719999978109,-0.07713245838898086
2025-04-04,-0.01197293917844047,0.011787640329947946,-0.06620456206833332
2025-04-07,-1.086528515230941e-05,0.0038202064951676994,0.011083284605315253
2025-04-08,-0.013960624359940969,-0.010635084703875163,-0.0244821692592326
2025-04-09,0.0031249575829968394,0.020131156844136345,0.14576297208908728
2025-04-10,0.002196369175629229,-0.01184360715575688,-0.05691377364486969
2025-04-11,0.0037331709714068808,0.009978215952626854,0.015812490687868483
2025-04-14,0.005279494598249151,-0.0010405118304266823,0.004120462687550063
2025-04-15,-0.007783170265346181,-0.006874575627204339,0.004662627852129132
2025-04-16,-0.007506557146001765,-0.008476965831455862,-0.029252948497907248
2025-04-17,1.8607549075987063e-05,0.0036367665282288856,-0.002471682669913413
2025-04-21,-2.3589622466804738e-05,-0.006755821807527996,-0.025173952998646342
2025-04-22,-0.0010259221718751928,-0.0018037443218706934,0.025041573550827468
2025-04-23,0.013281401065633067,-0.00036907202976521353,0.032511112537609924
